genre,movie,year,score,people
豆瓣电影标签：爱情,"
                        侠女闯天关
                        / 古墓遗书
",,6.4,13014
豆瓣电影标签：爱情,"
                        大人与小孩
                        / 少校和未成年人 / 少校与未成年人
",1942,7.9,386
豆瓣电影标签：爱情,"
                        质数的孤独
                        / 素数的孤独 / The Solitude of Prime Numbers
",2010,7.0,6508
豆瓣电影标签：爱情,"
                        好医生
                        / 善良医生 / 绿色手术刀
",2013,8.1,6684
豆瓣电影标签：爱情,"
                        声恋
                    ",2016,7.0,2523
豆瓣电影标签：爱情,"
                        布劳涅森林的女人们
                        / 布朗森林的贵妇 / 布洛涅森林的女人们
",1945,7.6,978
豆瓣电影标签：爱情,"
                        空中情缘
                        / 梦想起飞 / 梦想飞行
",2003,8.5,9282
豆瓣电影标签：爱情,"
                        我的
                    ",2013,7.4,283
豆瓣电影标签：爱情,"
                        爱比死更冷
                        / 爱比死更冷酷 / 爱神比死神更冷酷
",1969,7.3,3853
豆瓣电影标签：爱情,"
                        我是你的咩咩phone
                    ",2016,7.5,1344
豆瓣电影标签：爱情,"
                        治愈之岛
                    ",2016,7.1,571
豆瓣电影标签：爱情,"
                        季风婚宴
                        / 雨季的婚礼 / 偷欢嫁期
",2001,7.5,1413
豆瓣电影标签：爱情,"
                        金刚：骷髅岛
                        / Skull Island
",2017,6.7,111210
豆瓣电影标签：爱情,"
                        乐与路
                        / 手拉你 / Solanin
",2010,7.5,13990
豆瓣电影标签：爱情,"
                        遗忘
                    ",2012,8.0,10244
豆瓣电影标签：爱情,"
                        猪堕井的那天
                        / The Day a Pig Fell Into the Well / 猪堕井的那天
",1996,7.2,1963
豆瓣电影标签：爱情,"
                        如果和母亲一起生活
                        / 我的长崎母亲(台) / 给儿子的安魂曲(港)
",2015,7.4,7481
豆瓣电影标签：爱情,"
                        苦难的收获
                        / 乌克兰悲歌(台) / 苦涩的收割
",2017,6.0,178
豆瓣电影标签：爱情,"
                        爱宠
                        / 宠物情劫(台)
",2016,5.9,3125
豆瓣电影标签：爱情,"
                        不要忘记我
                        / 忘了我是谁(台) / 勿忘我
",2016,5.8,1446
豆瓣电影标签：爱情,"
                        家
                        / Family
",,8.0,571
豆瓣电影标签：爱情,"
                        春天有爱
                        / 春天有爱 / 恋恋春熊
",2003,7.0,754
豆瓣电影标签：爱情,"
                        字典情人
                        / 字典情人
",2003,7.0,5275
豆瓣电影标签：爱情,"
                        爱与死
                        / 爱与死
",1975,8.3,3693
豆瓣电影标签：爱情,"
                        情不自禁爱上你
                        / 永远不做你的女人 / 诱心唔怕迟
",2007,6.5,2217
豆瓣电影标签：爱情,"
                        恋恋不忘
                        / 无爱承欢 / Loving, Never Forgetting
",2014,5.6,2310
豆瓣电影标签：爱情,"
                        泪光闪闪
                        / 爱与泪相随 / 泪簌簌
",2006,7.3,17943
豆瓣电影标签：爱情,"
                        楚留香传奇
                    ",2007,5.2,2517
豆瓣电影标签：爱情,"
                        爱上凯斯
                        / 基斯 / 爱上凯斯
",2008,7.4,2441
豆瓣电影标签：爱情,"
                        后天
                        / 明日之后 / 末日浩劫
",2004,8.0,199298
豆瓣电影标签：爱情,"
                        成为朱莉娅
                        / 情迷祖莉亚 / 站在舞台上
",2004,8.3,2680
豆瓣电影标签：爱情,"
                        百万新娘
                        / 真爱之百万新娘
",2006,5.4,2178
豆瓣电影标签：爱情,"
                        千机变Ⅱ花都大战
                        / 千机变2之花都大战 / The Twins Effect II
",2004,5.3,57792
豆瓣电影标签：爱情,"
                        爱的进行时
                        / 校园罗密欧 / 阿克隆
",,6.3,387
豆瓣电影标签：爱情,"
                        戒指
                        / 戒指
",1996,8.7,376
豆瓣电影标签：爱情,"
                        安娜与武林
                        / Anna in Kungfu-land
",2003,5.1,18849
豆瓣电影标签：爱情,"
                        完美叛侣
                        / Between Love & Desire
",2016,7.1,1051
豆瓣电影标签：爱情,"
                        文雀
                        / Sparrow
",2008,6.6,35172
豆瓣电影标签：爱情,"
                        狂野目标
                        / 这个杀手好怕丑(港) / 狂野标靶
",2010,7.5,20097
豆瓣电影标签：爱情,"
                        戴维克罗的恋爱和魔法
                        / MIRACLE(ミラクル)デビクロくんの恋と魔法
",2014,6.1,2477
豆瓣电影标签：爱情,"
                        不能结婚的男人
                        / 熟男不结婚 / Kekkon Dekinai Otoko
",2006,8.9,18775
豆瓣电影标签：爱情,"
                        灵幻夹克
                        / 颤栗时空 / 生死时空
",2005,7.3,11319
豆瓣电影标签：爱情,"
                        别动
                        / 激情·别动 / 别碰我
",2004,7.8,1972
豆瓣电影标签：爱情,"
                        V字仇杀队
                        / V煞(港) / V怪客(台)
",2006,8.8,402068
豆瓣电影标签：爱情,"
                        毒。诫
                        / 神行太保 / 陈华传
",2017,4.8,7307
豆瓣电影标签：爱情,"
                        新包法利夫人
                        / 杰玛·包法利 / 包法利夫人
",2014,7.4,860
豆瓣电影标签：爱情,"
                        在心间
                        / 心的唯一 / Neung Nai Suang
",2015,8.0,1061
豆瓣电影标签：爱情,"
                        老千2：神之手
                        / 千术之神(港) / 千王新世纪(台)
",2014,7.1,19512
豆瓣电影标签：爱情,"
                        总裁误宠替身甜妻
                        / Double Sweet Wife
",2017,,
豆瓣电影标签：爱情,"
                        被阳光移动的山脉
                        / Sunshine That Can Move Mountains
",2017,,
豆瓣电影标签：爱情,"
                        我的帅管家
                        / Mei chan no shitsuji / Mei's Butler
",2009,6.6,18225
豆瓣电影标签：爱情,"
                        痴情男孩
                        / 爱人不会离去
",2010,8.1,8968
豆瓣电影标签：爱情,"
                        避风港湾
                    ",2016,7.5,715
豆瓣电影标签：爱情,"
                        男人使用说明书
                        / 盛女求爱战(港) / How to Use Guys with Secret Tips
",2013,5.5,3464
豆瓣电影标签：爱情,"
                        卡蜜儿
                        / 卡蜜儿 / 茶花女
",2007,7.5,2608
豆瓣电影标签：爱情,"
                        血液
                        / 血液 / Blood
",2015,6.2,2410
豆瓣电影标签：爱情,"
                        之名
                        / 乡村神父的私情(港) / 以欲望之名(台)
",2013,7.3,1093
豆瓣电影标签：爱情,"
                        人生Best Ten
                        / 成年女性的动画时间：人生Best Ten
",2013,8.6,1267
豆瓣电影标签：爱情,"
                        减法人生
                        / The Light
",2016,4.3,586
豆瓣电影标签：爱情,"
                        律政英雄
                        / 英雄 / ヒーロー
",2001,8.7,17157
豆瓣电影标签：爱情,"
                        大尾鲈鳗
                        / 大尾流氓 / David Loman
",2013,5.9,4097
豆瓣电影标签：爱情,"
                        我要活下去
                        / I Want to Go on Living
",,7.7,1302
豆瓣电影标签：爱情,"
                        阿嬷的梦中情人
                        / 台湾有个好莱坞 / Forever Love
",2013,7.2,5674
豆瓣电影标签：爱情,"
                        养子十五岁
                        / 派翠克，一岁半？ / 一岁半的帕特里克
",2008,8.1,13565
豆瓣电影标签：爱情,"
                        大奥
                        / Ô-oku: The Movie / 大奥剧场版
",2006,7.6,9819
豆瓣电影标签：爱情,"
                        西班牙情事
                        / 挞着西班牙(港) / 巴斯克情事
",2014,6.7,3048
豆瓣电影标签：爱情,"
                        天堂窃情
                        / 天堂窃情
",1989,8.0,416
豆瓣电影标签：爱情,"
                        老爸老妈的浪漫史 第三季
                        / 老爸老妈罗曼史 第三季 / HIMYM 3
",2007,9.1,20718
豆瓣电影标签：爱情,"
                        新怀玉公主
                        / 新怀玉格格
",,,
豆瓣电影标签：爱情,"
                        彼岸
                        / The Other Shore / 彼岸
",2009,8.4,2225
豆瓣电影标签：爱情,"
                        常开野蔷薇
                        / Permanent Nobara
",2010,7.6,883
豆瓣电影标签：爱情,"
                        超完美男人
                        / 完美超男子 / 超完美男人
",2005,6.4,13554
豆瓣电影标签：爱情,"
                        快乐的单身汉
                    ",,7.4,616
豆瓣电影标签：爱情,"
                        贴身校花
                        / 我的贴身校花
",2016,4.0,367
豆瓣电影标签：爱情,"
                        失常
                        / 安诺玛丽莎(台) / 不正常丽莎(港)
",2015,7.4,10684
豆瓣电影标签：爱情,"
                        疯狂的爱
                        / 丧恋(港)
",2014,6.2,495
豆瓣电影标签：爱情,"
                        依依惜别
                        / Parting
",,6.7,105
豆瓣电影标签：爱情,"
                        游戏幻影
                        / GameMaya
",,6.9,51
豆瓣电影标签：爱情,"
                        蝴蝶飞
                        / Linger
",2008,5.5,13080
豆瓣电影标签：爱情,"
                        为何来我家
                        / 为什么来我家 / Why Did You Come to My House
",2009,7.1,854
豆瓣电影标签：爱情,"
                        恋恋海湾
                        / As the Winds Blow
",2013,6.3,212
豆瓣电影标签：爱情,"
                        我要发达
                        / Lucky Fat Man
",2017,4.3,492
豆瓣电影标签：爱情,"
                        请和我结婚
                        / 疯狂的婚姻 / Wiwa Wah Woon
",2010,7.2,427
豆瓣电影标签：爱情,"
                        恋爱情结
                        / Lovely Complex / ""LoveCom""
",2007,8.6,5323
豆瓣电影标签：爱情,"
                        Re：从零开始的异世界生活
                        / Re：Life in a different world from zero
",2016,7.9,11172
豆瓣电影标签：爱情,"
                        杀戒
                        / Redemption
",2013,5.1,7937
豆瓣电影标签：爱情,"
                        情牵日月星
                        / The Blessed Family"" and ""The Sun, Moon and star
",,7.0,1459
豆瓣电影标签：爱情,"
                        师父
                        / 师傅 / The Final Master
",2015,8.1,137049
豆瓣电影标签：爱情,"
                        玉战士
                        / Jade Warrior / 玉战士
",2006,4.3,2768
豆瓣电影标签：爱情,"
                        杀不死
                        / SBS / 9 Lives/damn it!
",2017,8.3,10288
豆瓣电影标签：爱情,"
                        赛小花的远大前程
                        / What A Wonderful Life
",2017,6.0,146
豆瓣电影标签：爱情,"
                        大祸临头 第一季
                    ",2015,8.0,854
豆瓣电影标签：爱情,"
                        魔幻天使
                        / Leh Nangfah / Fairy Magic
",2014,7.7,1562
豆瓣电影标签：爱情,"
                        龙裔黑帮之老虎
                        / 心恋 / Luerd Mungkorn: Suer
",2015,8.2,518
豆瓣电影标签：爱情,"
                        迷情佛罗伦萨
                        / The Tourist
",2017,,
豆瓣电影标签：爱情,"
                        艾草
                        / 公视人生剧展艾草
",2008,8.4,5075
豆瓣电影标签：爱情,"
                        代号猛虎行动
                        / 猛虎英雄传 / 猛虎传奇
",2012,7.1,1516
豆瓣电影标签：爱情,"
                        终极匹配
                        / 恋上白骨精 / 链上“白骨精”
",2010,3.7,2304
豆瓣电影标签：爱情,"
                        茶花女
                        / 茶花女逸事 / Lady of the Camelias
",1981,7.7,348
豆瓣电影标签：爱情,"
                        自由意志
                        / 纵欲 / 纵情欲望
",2006,7.7,1887
豆瓣电影标签：爱情,"
                        大奥～誕生[有功・家光篇]
                    ",2012,8.2,8031
豆瓣电影标签：爱情,"
                        伤心童话
                        / Sad Fairy Tale
",2012,4.9,16492
豆瓣电影标签：爱情,"
                        独自等待2
                        / Waiting Alone 2
",,,
豆瓣电影标签：爱情,"
                        湿地
                        / 潮湿地带 / 沼泽地
",2013,6.8,1372
豆瓣电影标签：爱情,"
                        为情所困
                        / Down By Love / 狂爱(港)
",2016,6.2,55
豆瓣电影标签：爱情,"
                        十英寸的英雄
                        / 十英寸的英雄
",2007,7.6,822
豆瓣电影标签：爱情,"
                        灯塔下的恋人
                        / Guia in Love
",2016,4.5,766
豆瓣电影标签：爱情,"
                        爱情战争
                        / Love Battles / 战·友·欲
",2013,5.9,226
豆瓣电影标签：爱情,"
                        伦敦生活
                        / 脱线人生
",2016,8.7,35062
豆瓣电影标签：爱情,"
                        伊甸之东
                        / 伊甸园之东 / East of Eden
",2008,7.8,4087
豆瓣电影标签：爱情,"
                        蓝盐
                        / 青盐 / 绿盐
",2011,6.1,4236
豆瓣电影标签：爱情,"
                        蜜月重温
                        / 周末 / 爱在巴黎破晓时
",2013,7.2,473
豆瓣电影标签：爱情,"
                        清秀佳人第二部
                        / 清秀佳人第二部
",,9.2,83
豆瓣电影标签：爱情,"
                        甄嬛传(美版)
                        / The Legend of Zhenhuan
",2015,6.9,2052
豆瓣电影标签：爱情,"
                        心缘
                        / 心缘
",1998,8.8,80
豆瓣电影标签：爱情,"
                        燃情克利夫兰 第六季
                    ",2014,9.2,1387
豆瓣电影标签：爱情,"
                        掏枪之际
                    ",2014,,
豆瓣电影标签：爱情,"
                        我妻子的新妈妈
                        / 我老婆的新妈妈
",2017,,
豆瓣电影标签：爱情,"
                        纵情四海
                        / 哭泣的男人 / 哭泣的恋人
",2000,7.6,3649
豆瓣电影标签：爱情,"
                        呼吸过度
                        / Hyperventilation
",,8.4,1793
豆瓣电影标签：爱情,"
                        翼神传说
                        / 翼神世音 / ラーゼフォン
",2002,8.2,3571
豆瓣电影标签：爱情,"
                        与王一夜
                        / 以斯帖 / One Night with the King: The Call of Destiny
",2006,6.5,1128
豆瓣电影标签：爱情,"
                        实习医生格蕾 第十三季
                    ",2016,8.6,2518
豆瓣电影标签：爱情,"
                        美女或野兽
                        / Kiss or Fight / 美女与野兽
",2003,8.3,6603
豆瓣电影标签：爱情,"
                        猫先生与猪小姐
                        / 逗比恋人 / Mr Cat & Miss Piggy
",2017,,
豆瓣电影标签：爱情,"
                        再见歌舞伎町
                        / 歌舞伎町24小时时钟酒店(港) / 歌舞伎町24小时爱情摩铁(台)
",2015,7.4,5411
豆瓣电影标签：爱情,"
                        普通的恋爱
                        / 普通恋爱
",2012,8.0,448
豆瓣电影标签：爱情,"
                        甜蜜幼儿园
                        / 没有耳朵的兔子 / 浪漫幼儿园
",2007,7.2,7431
豆瓣电影标签：爱情,"
                        星光之恋
                    ",2017,5.2,94
豆瓣电影标签：爱情,"
                        兄弟情
                        / 断背禁爱(台) / 兄狂岁月(港)
",2009,7.5,1370
豆瓣电影标签：爱情,"
                        拯救萨莉
                    ",2016,,
豆瓣电影标签：爱情,"
                        家有仙妻
                    ",1991,8.2,28577
豆瓣电影标签：爱情,"
                        白发魔女
                        / 白发魔女传 / 一代侠女
",,7.0,5030
豆瓣电影标签：爱情,"
                        贱女孩2
                        / 辣妹过招2 / 坏女孩2
",,5.7,9192
豆瓣电影标签：爱情,"
                        童话镇 第六季
                    ",2016,7.4,465
豆瓣电影标签：爱情,"
                        出轨幻想
                        / 情欲三重奏(台) / 悬疑第三者(港)
",2014,6.9,3275
豆瓣电影标签：爱情,"
                        流星花园2
                        / 花样男子2
",2002,6.0,7518
豆瓣电影标签：爱情,"
                        白狐
                        / The Fox Lover
",2013,3.2,8436
豆瓣电影标签：爱情,"
                        大学新生
                        / 白雪新鲜人(台) / 新白雪公主和七个小矮人
",2007,6.7,29924
豆瓣电影标签：爱情,"
                        图雅的婚事
                        / 萨仁图雅 / Tuya's Marriage
",2006,7.9,18793
豆瓣电影标签：爱情,"
                        格列佛游记
                        / 小人国大历险(港) / 小人国历险记
",2010,6.0,14653
豆瓣电影标签：爱情,"
                        朱莉小姐
                        / Frøken Julie
",2014,6.6,294
豆瓣电影标签：爱情,"
                        九数少年
                        / 九岁少年 / Plus Nine Boys
",2014,7.7,2115
豆瓣电影标签：爱情,"
                        隐秘的诱惑
                        / Perfect Proposal
",2015,5.7,3489
豆瓣电影标签：爱情,"
                        三十八度
                        / 我的非典女友 / 38度
",2003,6.2,1208
豆瓣电影标签：爱情,"
                        乔迪尔特历险记2
                    ",2015,4.5,178
豆瓣电影标签：爱情,"
                        女王旅途
                        / 小失恋‧大漫游(港) / 我是女王
",2014,7.3,2095
豆瓣电影标签：爱情,"
                        练胆儿
                    ",2016,4.5,269
豆瓣电影标签：爱情,"
                        我的野蛮奶奶
                        / 我的野蛮婆婆
",2005,7.2,12134
豆瓣电影标签：爱情,"
                        肉体温度
                        / Human Warmth
",2013,6.2,199
豆瓣电影标签：爱情,"
                        盗梦空间
                        / 潜行凶间(港) / 全面启动(台)
",2010,9.2,745119
豆瓣电影标签：爱情,"
                        西关大少
                        / Point of No Return
",2003,7.3,5612
豆瓣电影标签：爱情,"
                        阳光姐妹淘
                        / 阳光姊妹淘(港) / 桑尼
",2011,8.8,256686
豆瓣电影标签：爱情,"
                        新不了情
                        / Cest la vie, mon chéri
",2008,7.4,3974
豆瓣电影标签：爱情,"
                        如今
                        / Now
",2003,7.5,698
豆瓣电影标签：爱情,"
                        撩情大师
                        / 撩情大师网络剧 / Zodiac Romance
",2017,,
豆瓣电影标签：爱情,"
                        我的木偶男友
                    ",2017,,
豆瓣电影标签：爱情,"
                        翅膀
                        / 阿班胡尔希德之翼 / 亚班和胡尔希德
",2014,8.4,505
豆瓣电影标签：爱情,"
                        闪电约会
                        / 极品飞车：约会篇 / 極速快感：約會篇
",2014,5.8,106
豆瓣电影标签：爱情,"
                        深情密码
                        / Silence
",2006,6.8,5181
豆瓣电影标签：爱情,"
                        The Beautiful Lie
                    ",2015,,
豆瓣电影标签：爱情,"
                        北极光
                        / Severnoye siyaniye / Северное сияние
",,6.8,88
豆瓣电影标签：爱情,"
                        最终兵器少女
                        / She, the Ultimate Weapon / 最终兵器少女
",2002,7.9,4879
豆瓣电影标签：爱情,"
                        牛郎织女
                        / 牛郎织女 / Legend of Love
",2009,3.9,863
豆瓣电影标签：爱情,"
                        加油爱人
                    ",2014,3.5,386
豆瓣电影标签：爱情,"
                        我的恐怖妻子
                        / 我的危险妻子 / 我的糟糕妻子
",2016,9.0,81894
豆瓣电影标签：爱情,"
                        寻找里美
                        / Find Satomi
",2014,4.2,304
豆瓣电影标签：爱情,"
                        香肠派对
                        / 洋肠派对(港) / 肠肠搞轰趴(台)
",2016,7.1,53219
豆瓣电影标签：爱情,"
                        喜欢·一个人
                        / 爱情遇见邱比特 / Love Myself or You
",2014,7.4,350
豆瓣电影标签：爱情,"
                        路人女主的养成方法♭
                        / 路人女主的养成方法 第二季 / 不起眼女主角培育法 第二季
",2017,7.7,782
豆瓣电影标签：爱情,"
                        相见好
                        / Xiang jian hao / 相见好
",1989,6.7,356
豆瓣电影标签：爱情,"
                        美丽的谎言
                        / 爱神来了怎知道？(台) / 爱美丽的谎言(港)
",2010,6.9,2656
豆瓣电影标签：爱情,"
                        喜欢您
                        / Fall for You
",2001,6.6,368
豆瓣电影标签：爱情,"
                        八小时
                    ",2012,,
豆瓣电影标签：爱情,"
                        哭泣的男人
                        / 哭泣的男子 / 杀手的品格
",2014,6.4,3914
豆瓣电影标签：爱情,"
                        五女拜寿
                        / Birthday Congratulations
",1984,8.8,1144
豆瓣电影标签：爱情,"
                        爱得太迟
                    ",2006,8.0,139
豆瓣电影标签：爱情,"
                        致命恋爱
                        / 危险罗曼史(台) / Life Risking Romance
",2016,5.1,872
豆瓣电影标签：爱情,"
                        青春校园
                        / 青春校园
",2011,5.4,628
豆瓣电影标签：爱情,"
                        婚礼三个多
                        / Three Many Weddings
",2013,6.2,216
豆瓣电影标签：爱情,"
                        九州天空城
                        / 九州·天空城 / Novaland: The Castle in the Sky
",2016,5.1,8511
豆瓣电影标签：爱情,"
                        第一次
                    ",2012,6.6,2480
豆瓣电影标签：爱情,"
                        爱情二三事 第一季
                        / 是爱情啊 / 当代爱情
",2016,7.6,422
豆瓣电影标签：爱情,"
                        且听风吟
                        / Hear the Wind Sing
",,7.2,621
豆瓣电影标签：爱情,"
                        东方快车恋曲
                        / 东方快车恋曲
",1985,8.5,246
豆瓣电影标签：爱情,"
                        里约，我爱你
                        / 里约，我爱你 / Rio,I Love You
",2014,6.6,986
豆瓣电影标签：爱情,"
                        我们的存在
                        / Bokura ga ita / We Were There
",2006,8.4,10722
豆瓣电影标签：爱情,"
                        当婆婆遇上妈
                        / 刁蛮婆婆麻辣妈
",2011,6.3,3580
豆瓣电影标签：爱情,"
                        射雕英雄传
                        / Legend of the Condor Heroes
",1983,9.1,36642
豆瓣电影标签：爱情,"
                        好运罗曼史
                        / Lucky Romance
",2016,6.8,4105
豆瓣电影标签：爱情,"
                        神奇动物在哪里
                        / 怪兽与它们的产地(港/台) / 神奇生物在哪里
",2016,7.8,240659
豆瓣电影标签：爱情,"
                        爱的被告
                        / Defendant of Love / Jam Loey Rak
",2008,8.0,2843
豆瓣电影标签：爱情,"
                        在我入睡前
                        / 忆乱情迷 / 别相信任何人
",2014,6.4,15741
豆瓣电影标签：爱情,"
                        阿玛利亚别墅
                        / 女人出走(台)
",2009,7.4,1079
豆瓣电影标签：爱情,"
                        森山中教习所
                        / Moriyamachu Driving School
",2016,7.2,1514
豆瓣电影标签：爱情,"
                        催眠大师
                        / 催眠档案之彻夜未眠 / The Great Hypnotist
",2014,7.6,191925
豆瓣电影标签：爱情,"
                        寂静之光
                        / 沉默的阳光 / Luz silenciosa
",2007,7.4,595
豆瓣电影标签：爱情,"
                        杰克去划船
                        / 恋爱从游泳开始(台) / 纽约奇缘
",2010,6.7,2021
豆瓣电影标签：爱情,"
                        失认症
                        / 感知不能 / 失认症
",2010,5.4,261
豆瓣电影标签：爱情,"
                        洛洛
                        / 妈有喜事(港) / 络络
",2015,6.6,2076
豆瓣电影标签：爱情,"
                        无敌珊宝妹
                        / 我爱珊宝妹 / Woody Sambo
",2008,6.0,1814
豆瓣电影标签：爱情,"
                        天国车站
                        / 天国车站
",1984,8.5,1554
豆瓣电影标签：爱情,"
                        跟着我
                        / Follow Me
",2015,6.7,102
豆瓣电影标签：爱情,"
                        将军在上
                        / 将军在上我在下 / Oh My General
",,,
豆瓣电影标签：爱情,"
                        三笑
                        / The Three Smiles
",1964,8.4,1464
豆瓣电影标签：爱情,"
                        覆面系NOISE
                        / 假面NOISE
",2017,6.0,301
豆瓣电影标签：爱情,"
                        暑假
                        / Hofesh Gadol
",2012,7.4,541
豆瓣电影标签：爱情,"
                        外公芳龄38
                        / 极速绯闻 / 超速绯闻
",2016,4.2,11288
豆瓣电影标签：爱情,"
                        宅男总动员
                        / 宅男总动员：女神归来 / 宅男女神
",2011,3.6,4200
豆瓣电影标签：爱情,"
                        桑迪
                        / 鲁蛇鸟经纪(台) / Sandy
",2017,6.2,671
豆瓣电影标签：爱情,"
                        她
                        / 烈女本色(港) / 她的危险游戏(台)
",2016,7.6,63730
豆瓣电影标签：爱情,"
                        简爱
                        / 简爱
",1997,7.1,730
豆瓣电影标签：爱情,"
                        金奈快车
                        / 宝莱坞爱情特快车(台)
",2013,6.6,814
豆瓣电影标签：爱情,"
                        少狼 第三季
                    ",2013,7.7,1489
豆瓣电影标签：爱情,"
                        成为母亲
                        / 为人之母 / 为人母
",2017,8.0,3586
豆瓣电影标签：爱情,"
                        岁月河山之我家的女人
                    ",1980,8.5,682
豆瓣电影标签：爱情,"
                        爱是一颗幸福的子弹
                        / 我们无处安放的青春2
",,8.3,2145
豆瓣电影标签：爱情,"
                        MVP情人
                        / 永不言弃 / 最佳情人
",2002,5.9,10346
豆瓣电影标签：爱情,"
                        幸福爱人
                        / 加油爱人（下部）
",,3.4,320
豆瓣电影标签：爱情,"
                        我的情敌是超人
                        / A Choo
",,,
豆瓣电影标签：爱情,"
                        我是你的喋喋phone
                    ",2015,8.5,304
豆瓣电影标签：爱情,"
                        敢爱
                        / Dare to Love
",2015,6.5,1240
豆瓣电影标签：爱情,"
                        寻找罗麦
                        / 寻找麦卡尼 / Seek McCartney
",,,
豆瓣电影标签：爱情,"
                        无尽的爱
                        / 最后的束缚 / 尽头
",2013,7.5,294
豆瓣电影标签：爱情,"
                        图书馆的一本书
                    ",2015,7.1,217
豆瓣电影标签：爱情,"
                        雨树之国
                        / The Land of Rain Trees
",2015,6.5,966
豆瓣电影标签：爱情,"
                        白银帝国
                        / Empire of Silver
",2009,6.3,28501
豆瓣电影标签：爱情,"
                        Missing 9
                        / 荒岛疑踪(台) / 盖亚
",2017,6.2,1937
豆瓣电影标签：爱情,"
                        卫生间的圣母像
                        / 厕所里的圣殇(台) / Pieta in the Toilet
",2015,7.5,5553
豆瓣电影标签：爱情,"
                        产科医生
                        / 情定妇产科 / Obstetrician
",2014,6.6,3259
豆瓣电影标签：爱情,"
                        光的棍
                        / Bachelors' Love
",2013,3.6,1191
豆瓣电影标签：爱情,"
                        约饭 第1季
                        / Take me to Love&Meal / Onna Kudoki Meshi
",2015,7.3,3535
豆瓣电影标签：爱情,"
                        枪王之王
                        / Triple Tap
",2010,6.6,101652
豆瓣电影标签：爱情,"
                        爱情达阵
                        / 爱情决胜分 / 傻瓜
",2008,6.6,1806
豆瓣电影标签：爱情,"
                        小狐仙
                        / Unforgettable Fantasy
",,7.2,1025
豆瓣电影标签：爱情,"
                        新闺蜜时代
                        / 三个女青年 / 麻辣闺蜜
",2014,7.3,6596
豆瓣电影标签：爱情,"
                        潜伏
                    ",2009,9.2,70034
豆瓣电影标签：爱情,"
                        免费赠品
                        / 免费赠品
",2010,5.5,92
豆瓣电影标签：爱情,"
                        美景之屋2
                        / House With A Good View 2
",2015,4.3,1161
豆瓣电影标签：爱情,"
                        怦然心动
                        / 缘来是你
",1998,7.3,615
豆瓣电影标签：爱情,"
                        亲爱的，我爱上别人了
                        / 亲爱的陌生人 / A Good Wife
",2013,8.2,324
豆瓣电影标签：爱情,"
                        幽灵情书
                        / Yau leng ching shu
",2001,6.3,364
豆瓣电影标签：爱情,"
                        放射海
                        / Radiant Sea
",2015,6.3,285
豆瓣电影标签：爱情,"
                        事物的秘密
                        / Secrets, Objects / 不能爱的秘密
",2011,6.3,1006
豆瓣电影标签：爱情,"
                        公主的男人
                    ",2011,7.9,5427
豆瓣电影标签：爱情,"
                        通灵少女
                        / The Teenage Psychic
",2017,7.6,1156
豆瓣电影标签：爱情,"
                        皮帕李的私生活
                        / 李太的秘密生活(港) / 更年私生活
",2009,6.9,7631
豆瓣电影标签：爱情,"
                        代孕妈妈
                        / 宝贝妈妈 / 代孕妈妈
",2008,6.1,2814
豆瓣电影标签：爱情,"
                        世界第一初恋2
                        / 世界第一初恋 第二季
",2011,8.7,13407
豆瓣电影标签：爱情,"
                        痴人之爱
                        / 痴人之爱 / Love for an Idiot
",1967,6.5,405
豆瓣电影标签：爱情,"
                        毛骗 第一季
                        / Moral Peanuts
",2010,8.4,9603
豆瓣电影标签：爱情,"
                        一个美国人在巴黎
                        / 花都艳舞 / 一个美国人在巴黎
",1951,7.1,2507
豆瓣电影标签：爱情,"
                        阿尔法城
                        / 阿尔伐城 / Alphaville, a Strange Adventure of Lemmy Caution
",1965,7.6,2969
豆瓣电影标签：爱情,"
                        新建文件夹
                        / New Folder
",2014,3.9,449
豆瓣电影标签：爱情,"
                        听见凉山
                    ",2013,8.0,155
豆瓣电影标签：爱情,"
                        难以置信的爱
                        / 难以置信的爱 / 不可思议的爱
",2009,6.6,950
豆瓣电影标签：爱情,"
                        越狱 第五季
                        / 越狱重启剧 / Prison Break: Resurrection
",2017,8.1,22254
豆瓣电影标签：爱情,"
                        夜夜伴肥娇
                        / Changing Partner / 夜夜伴肥娇
",1992,6.6,288
豆瓣电影标签：爱情,"
                        开口之前
                        / Before Words / Pre reči
",2013,6.8,173
豆瓣电影标签：爱情,"
                        功夫之王
                        / 双J计划
",2008,5.2,95847
豆瓣电影标签：爱情,"
                        幸福
                        / 寻找幸福的日子(港) / Hængbok
",2007,7.3,8378
豆瓣电影标签：爱情,"
                        鸟之歌
                        / Tori no Uta
",2007,8.1,1284
豆瓣电影标签：爱情,"
                        爱情谎言
                        / 承诺 谎言 爱情 / 爱情谎言
",2009,7.0,1040
豆瓣电影标签：爱情,"
                        武力
                        / 武力
",2011,5.8,192
豆瓣电影标签：爱情,"
                        中国式离婚
                        / Chinese Style Divorce
",2004,7.8,10003
豆瓣电影标签：爱情,"
                        曼哈顿爱情故事
                        / Manhattan rabu stôrî / Manhattan Love Story
",2003,8.8,4628
豆瓣电影标签：爱情,"
                        孤恋花
                        / 青春蝴蝶孤恋花 / Love's lone flower
",2005,7.4,2298
豆瓣电影标签：爱情,"
                        月亮坪的秘密
                        / 古堡里的月亮公主 / 月亮坪的秘密
",2008,6.2,4648
豆瓣电影标签：爱情,"
                        他知道风从哪个方向来
                    ",,,
